Timestamp,Open,High,Low,Close,Volume
2015-02-02 11:00:00,224.65,226.07,224.62,226.05,16311.257664331995
2015-02-02 12:00:00,226.08,228.26,222.01,227.82,74050.30106455999
2015-02-02 13:00:00,227.85,230.51,221.54,226.95,131153.04964610003
2015-02-02 14:00:00,226.92,229.72,225.95,226.64,105284.48963280002
2015-02-02 15:00:00,227.0,228.0,222.88,223.34,99502.19867003999
2015-02-02 16:00:00,223.3,225.1,220.89,224.11,73445.84598903701
2015-02-02 17:00:00,224.0,225.57,223.84,225.26,68436.56961869996
2015-02-02 18:00:00,225.04,227.55,224.0,226.83,203221.89280093805
2015-02-02 19:00:00,226.66,228.0,223.6,227.0,214104.17946180998
2015-02-02 20:00:00,226.59,228.01,226.59,227.08,38753.82166518
2015-02-02 21:00:00,227.08,227.99,225.18,227.58,153939.91482061
2015-02-02 22:00:00,227.58,232.12,226.75,232.12,114314.52646454998
2015-02-02 23:00:00,232.02,240.1,231.99,237.83,313559.8880274399
2015-02-03 00:00:00,237.83,242.0,236.9,240.27,125259.61655068197
2015-02-03 01:00:00,240.32,240.38,236.88,236.88,99847.38243037002
2015-02-03 02:00:00,237.03,239.47,236.88,238.52,54634.5914685
2015-02-03 03:00:00,238.6,239.52,237.05,237.7,73727.42753066999
2015-02-03 04:00:00,237.67,238.5,237.27,238.05,9734.17672233
2015-02-03 05:00:00,238.07,239.48,237.22,239.3,39403.06165194438
2015-02-03 06:00:00,239.28,239.51,238.01,238.01,22115.1226539571
2015-02-03 07:00:00,238.02,238.7,237.03,238.69,74621.58857864991
2015-02-03 08:00:00,238.69,243.84,238.52,242.65,86020.78972357001
2015-02-03 09:00:00,242.49,243.58,240.0,240.0,31950.255809486003
2015-02-03 10:00:00,239.9,243.12,236.9,242.91,39549.21723251
2015-02-03 11:00:00,242.91,243.9,240.35,240.84,31322.377828139997
2015-02-03 12:00:00,240.84,241.12,236.81,239.91,72934.36870005999
2015-02-03 13:00:00,239.94,240.93,239.16,240.14,47701.81048694099
2015-02-03 14:00:00,240.12,243.07,239.69,241.0,144724.46436032004
2015-02-03 15:00:00,241.06,241.99,236.01,236.51,97040.11760784006
2015-02-03 16:00:00,236.89,240.07,236.62,237.45,335172.01612622995
2015-02-03 17:00:00,237.74,242.1,237.74,239.34,278413.064806978
2015-02-03 18:00:00,239.34,242.22,232.0,233.5,141576.47309274005
2015-02-03 19:00:00,233.49,233.49,227.45,230.0,142016.87799737
2015-02-03 20:00:00,229.99,230.82,228.0,229.9,40929.41917836599
2015-02-03 21:00:00,229.97,229.97,225.32,227.62,96673.77906019197
2015-02-03 22:00:00,227.62,230.45,227.0,229.96,121111.15616059398
2015-02-03 23:00:00,229.99,230.74,227.05,228.58,96139.86013560006
2015-02-04 00:00:00,228.77,230.0,228.44,229.54,54042.731048800015
2015-02-04 01:00:00,228.84,230.06,228.0,229.44,73609.77634247999
2015-02-04 02:00:00,229.41,230.25,228.64,229.14,58856.03531290198
2015-02-04 03:00:00,229.1,229.79,226.89,226.99,136368.34243182
2015-02-04 04:00:00,226.91,228.25,226.8,227.39,70457.69479588002
2015-02-04 05:00:00,227.4,229.04,225.87,226.51,89605.75084653197
2015-02-04 06:00:00,226.51,227.81,225.87,226.71,40528.77320786001
2015-02-04 07:00:00,226.51,226.51,222.06,223.5,126905.03488001993
2015-02-04 08:00:00,223.5,225.62,222.72,225.11,60637.56443950001
2015-02-04 09:00:00,225.09,225.92,221.85,222.11,64263.227869
2015-02-04 10:00:00,222.11,225.26,222.11,224.93,35315.59070742
2015-02-04 11:00:00,224.92,228.79,224.92,227.3,51251.206199659995
2015-02-04 12:00:00,227.36,228.8,225.26,228.16,68995.55129483996
2015-02-04 13:00:00,228.16,229.2,223.25,223.25,73475.55985812994
2015-02-04 14:00:00,223.08,225.03,222.05,223.78,89657.40500377998
2015-02-04 15:00:00,224.0,227.62,223.49,226.01,104913.15326697001
2015-02-04 16:00:00,226.01,226.73,223.36,224.47,123209.42154239998
2015-02-04 17:00:00,224.47,225.42,221.5,222.51,88236.35811200002
2015-02-04 18:00:00,222.51,225.76,222.51,224.85,134779.17877300002
2015-02-04 19:00:00,224.86,228.0,224.75,228.0,131272.3636368
2015-02-04 20:00:00,228.0,230.99,225.5,227.87,267037.9419129601
2015-02-04 21:00:00,227.86,227.86,224.39,225.2,114646.63572748398
2015-02-04 22:00:00,225.62,227.0,224.47,224.67,74425.40778310402
2015-02-04 23:00:00,224.96,227.5,224.9,227.11,63647.284907542
2015-02-05 00:00:00,227.11,228.0,226.49,226.5,71923.40285159502
2015-02-05 01:00:00,226.59,228.88,226.21,228.65,62461.00783942002
2015-02-05 02:00:00,228.5,228.9,228.0,228.07,49859.89457070301
2015-02-05 03:00:00,228.06,228.9,227.23,227.26,57755.788168626
2015-02-05 04:00:00,227.21,227.94,225.5,225.69,38110.403617220014
2015-02-05 05:00:00,226.21,226.83,224.09,224.66,60330.11687802001
2015-02-05 06:00:00,224.57,225.95,224.22,224.68,20564.129688942023
2015-02-05 07:00:00,224.68,226.6,223.41,226.47,25346.782853657987
2015-02-05 08:00:00,226.48,227.15,225.0,225.23,12239.292271402004
2015-02-05 09:00:00,225.37,225.77,224.57,224.89,2693.256754115997
2015-02-05 10:00:00,224.89,226.7,224.89,226.2,14940.266348920004
2015-02-05 11:00:00,226.13,226.2,224.35,225.24,47917.815665270005
2015-02-05 12:00:00,225.5,225.76,223.5,224.71,82638.63963517593
2015-02-05 13:00:00,224.93,225.17,223.63,224.5,41543.31241236202
2015-02-05 14:00:00,224.5,226.35,224.24,224.66,71786.01754420402
2015-02-05 15:00:00,224.67,225.6,215.0,216.61,353950.4540393199
2015-02-05 16:00:00,217.52,223.25,215.3,222.72,142475.27955388
2015-02-05 17:00:00,223.21,224.25,216.78,217.4,174050.07753880005
2015-02-05 18:00:00,218.02,220.24,217.33,218.26,100689.09088622402
2015-02-05 19:00:00,218.29,220.68,217.51,219.11,108926.982623278
2015-02-05 20:00:00,218.52,219.98,217.95,219.4,88939.54795941
2015-02-05 21:00:00,219.09,219.76,217.71,218.5,62816.182309006
2015-02-05 22:00:00,218.5,218.64,216.21,218.03,66241.09531832
2015-02-05 23:00:00,218.03,219.07,216.0,216.76,155188.98344582
2015-02-06 00:00:00,216.84,218.8,216.46,218.1,67090.86675205
2015-02-06 01:00:00,218.02,219.94,217.87,219.87,76211.70593174003
2015-02-06 02:00:00,219.64,220.79,218.3,218.58,49622.526969856015
2015-02-06 03:00:00,218.58,220.97,218.58,220.4,60740.896920119994
2015-02-06 04:00:00,220.49,221.97,216.48,217.1,115137.09086378
2015-02-06 05:00:00,217.04,220.25,216.9,218.1,72089.256953618
2015-02-06 06:00:00,218.38,220.55,217.77,219.61,26250.101082238005
2015-02-06 07:00:00,220.09,220.61,217.15,218.0,27790.177122376004
2015-02-06 08:00:00,218.0,219.21,217.61,219.13,3780.1934856850007
2015-02-06 09:00:00,218.97,219.91,218.33,218.38,14351.248436772008
2015-02-06 10:00:00,218.29,220.25,216.71,217.08,35284.39021300299
2015-02-06 11:00:00,217.11,220.08,217.05,218.71,26978.109528318
2015-02-06 12:00:00,218.67,219.57,216.03,218.07,38471.808649605024
2015-02-06 13:00:00,218.45,222.0,218.24,222.0,26948.403769617995
2015-02-06 14:00:00,221.89,225.0,220.28,223.34,71148.33912116001
2015-02-06 15:00:00,223.59,224.0,221.9,223.7,38337.318568904004
2015-02-06 16:00:00,223.99,225.01,222.77,222.77,79776.90195438001
2015-02-06 17:00:00,222.77,224.98,222.03,223.95,40205.1805225
2015-02-06 18:00:00,223.9,226.64,223.0,225.9,91845.68610693302
2015-02-06 19:00:00,225.9,225.95,222.9,223.14,121578.6907070942
2015-02-06 20:00:00,223.05,224.51,223.0,224.05,46193.79199722401
2015-02-06 21:00:00,224.04,224.42,223.4,223.89,25851.482591201617
2015-02-06 22:00:00,223.85,224.7,220.43,223.8,134340.353975426
2015-02-06 23:00:00,223.9,224.05,221.91,223.2,42414.171053677994
2015-02-07 00:00:00,223.2,224.05,222.67,223.94,25602.339573866007
2015-02-07 01:00:00,223.54,224.85,223.02,224.56,41671.712772599996
2015-02-07 02:00:00,224.84,226.23,224.41,226.11,54751.84571829999
2015-02-07 03:00:00,226.11,226.11,224.0,225.83,42274.78011533
2015-02-07 04:00:00,225.84,226.4,224.18,224.83,42789.94195795299
2015-02-07 05:00:00,224.66,225.43,224.25,224.42,7730.797029317998
2015-02-07 06:00:00,224.57,225.25,224.15,224.59,25675.82865033199
2015-02-07 07:00:00,224.67,225.11,224.02,224.48,19706.79026989199
2015-02-07 08:00:00,224.39,225.35,223.35,224.42,32156.206986407495
2015-02-07 09:00:00,224.17,226.0,224.17,225.81,23044.42236137601
2015-02-07 10:00:00,225.63,230.16,225.63,230.16,115457.74776497994
2015-02-07 11:00:00,230.29,230.3,228.7,229.87,29759.748576424998
2015-02-07 12:00:00,229.75,229.92,228.91,229.58,6789.370216785999
2015-02-07 13:00:00,229.58,230.5,228.89,229.96,28267.567035681004
2015-02-07 14:00:00,229.6,230.14,226.6,226.93,47207.66099667
2015-02-07 15:00:00,227.31,227.7,225.0,225.57,48041.101486902015
2015-02-07 16:00:00,225.66,227.87,224.95,226.47,95489.70718442
2015-02-07 17:00:00,226.48,227.44,224.99,225.45,55996.93051344799
2015-02-07 18:00:00,225.5,228.55,225.31,227.92,77786.99391000601
2015-02-07 19:00:00,228.0,228.61,226.68,228.43,63597.22136498001
2015-02-07 20:00:00,228.43,229.5,228.36,229.1,69600.92784917502
2015-02-07 21:00:00,228.95,229.1,227.55,228.64,47008.71437332901
2015-02-07 22:00:00,228.48,229.79,228.45,229.79,39987.19623209397
2015-02-07 23:00:00,229.77,229.79,228.38,229.0,25817.670519418
2015-02-08 00:00:00,229.16,229.47,228.3,228.72,50828.40543005501
2015-02-08 01:00:00,228.8,229.11,227.17,227.17,43682.10937631001
2015-02-08 02:00:00,227.17,229.2,227.01,228.47,66173.19244270399
2015-02-08 03:00:00,228.18,228.73,228.0,228.37,29844.666642929995
2015-02-08 04:00:00,228.31,228.74,226.02,226.76,40361.545134548
2015-02-08 05:00:00,226.76,228.39,226.04,226.11,22456.976256891994
2015-02-08 06:00:00,226.11,226.2,225.0,225.44,39770.67015132697
2015-02-08 07:00:00,225.4,227.23,225.33,226.15,30189.94784458299
2015-02-08 08:00:00,226.28,229.89,226.28,229.89,27719.696925345
2015-02-08 09:00:00,229.78,229.99,227.62,228.12,30150.810635896003
2015-02-08 10:00:00,228.12,228.99,227.87,228.62,2314.647006484001
2015-02-08 11:00:00,228.62,231.6,228.62,229.5,56523.374229746
2015-02-08 12:00:00,229.38,229.5,222.09,222.11,101745.98584724899
2015-02-08 13:00:00,222.11,226.56,221.1,226.29,60536.25043502201
2015-02-08 14:00:00,226.49,226.56,225.21,225.61,39765.32916935201
2015-02-08 15:00:00,225.56,226.78,221.0,222.09,96048.70070557999
2015-02-08 16:00:00,221.97,222.98,220.0,222.93,68906.143702365
2015-02-08 17:00:00,222.9,223.11,221.89,222.93,55734.125012332006
2015-02-08 18:00:00,222.9,223.95,222.35,223.3,57309.622624434
2015-02-08 19:00:00,222.74,223.71,222.48,223.42,34423.842085492
2015-02-08 20:00:00,223.42,224.85,223.29,224.36,33015.13536698
2015-02-08 21:00:00,224.29,224.29,223.0,223.11,52563.594074867
2015-02-08 22:00:00,223.11,224.5,222.77,224.4,48796.03017007799
2015-02-08 23:00:00,224.25,224.72,223.82,223.99,42389.78571991998
2015-02-09 00:00:00,224.0,224.73,223.5,223.5,42729.1012301076
2015-02-09 01:00:00,223.59,224.41,222.65,223.51,61117.96048685
2015-02-09 02:00:00,223.69,224.99,223.51,224.52,109534.73891481999
2015-02-09 03:00:00,224.39,225.0,223.78,224.93,58619.798827081984
2015-02-09 04:00:00,224.93,225.0,222.74,223.5,75247.023744465
2015-02-09 05:00:00,223.34,224.0,222.35,222.35,46706.43054847
2015-02-09 06:00:00,222.35,224.43,221.51,223.55,50321.14520720997
2015-02-09 07:00:00,223.42,224.19,222.5,223.54,23252.280478901004
2015-02-09 08:00:00,223.55,224.06,222.0,224.06,23697.825458399016
2015-02-09 09:00:00,224.06,224.41,222.97,224.11,13081.154576105506
2015-02-09 10:00:00,224.11,224.13,222.0,222.19,26065.47535841201
2015-02-09 11:00:00,222.21,223.05,221.3,221.3,25733.931966229018
2015-02-09 12:00:00,221.39,221.39,217.08,218.38,126338.57035508502
2015-02-09 13:00:00,218.38,220.01,218.0,218.37,64334.505477599974
2015-02-09 14:00:00,218.54,220.16,216.81,219.55,140383.99763802
2015-02-09 15:00:00,219.55,219.99,218.5,219.34,51687.905692412
2015-02-09 16:00:00,219.48,222.11,218.65,221.36,130153.28157863402
2015-02-09 17:00:00,221.28,221.9,219.5,220.12,70446.61091435199
2015-02-09 18:00:00,220.3,220.3,216.45,219.61,157601.42981212004
2015-02-09 19:00:00,219.52,220.0,219.33,219.72,13561.156817955796
2015-02-09 20:00:00,219.75,221.95,219.75,221.74,55398.37288087603
2015-02-09 21:00:00,221.74,222.04,220.0,221.41,74791.63118601002
2015-02-09 22:00:00,221.5,222.7,221.05,221.32,47593.244139769995
2015-02-09 23:00:00,221.34,222.64,220.26,221.1,63722.91319367
2015-02-10 00:00:00,221.13,221.9,220.0,220.93,25733.918933947592
2015-02-10 01:00:00,220.73,221.81,220.67,221.29,29812.540702296013
2015-02-10 02:00:00,221.43,221.81,221.1,221.63,40289.89302122999
2015-02-10 03:00:00,221.75,221.92,221.15,221.21,22026.66472976
2015-02-10 04:00:00,221.22,221.81,218.5,218.89,76472.86364875999
2015-02-10 05:00:00,218.66,220.1,218.29,218.54,34153.83751146199
2015-02-10 06:00:00,218.52,219.01,216.35,216.35,53989.99210103401
2015-02-10 07:00:00,216.31,218.0,215.5,217.59,49027.71959687502
2015-02-10 08:00:00,217.55,218.35,216.47,217.61,37902.85739111601
2015-02-10 09:00:00,217.65,218.41,216.13,217.29,42946.75586308002
2015-02-10 10:00:00,216.95,217.71,216.47,216.62,25156.27138478201
2015-02-10 11:00:00,216.62,217.1,215.8,216.77,46818.017866839
2015-02-10 12:00:00,216.69,216.73,215.1,215.68,72884.54847755992
2015-02-10 13:00:00,215.69,216.12,215.0,215.8,33451.90595337601
2015-02-10 14:00:00,215.8,217.98,215.8,217.45,53526.418438814
2015-02-10 15:00:00,217.0,217.14,215.81,216.78,40674.154726707995
2015-02-10 16:00:00,216.78,219.11,216.5,218.38,105642.47939137998
2015-02-10 17:00:00,218.38,220.82,215.99,219.21,136059.997226672
2015-02-10 18:00:00,219.48,221.25,218.0,220.0,83239.930480434
2015-02-10 19:00:00,220.24,220.49,218.46,220.05,59882.659429935986
2015-02-10 20:00:00,220.05,221.25,219.99,221.24,290773.82401535
2015-02-10 21:00:00,221.24,222.0,219.99,220.05,96143.73510072002
2015-02-10 22:00:00,220.05,221.98,220.04,221.14,44244.56854412601
2015-02-10 23:00:00,221.13,221.68,220.52,220.87,18308.180162475997
2015-02-11 00:00:00,220.87,221.6,219.67,221.21,107441.33131567998
2015-02-11 01:00:00,221.21,223.1,221.03,223.08,162984.52603467988
2015-02-11 02:00:00,223.08,223.5,220.65,222.99,107187.69652979002
2015-02-11 03:00:00,222.94,223.55,222.55,223.34,85193.49756353998
2015-02-11 04:00:00,223.34,223.61,222.01,222.32,77186.322864796
2015-02-11 05:00:00,222.2,222.9,220.69,221.0,38607.91983283398
2015-02-11 06:00:00,221.28,222.57,220.86,222.09,42243.085664959995
2015-02-11 07:00:00,222.0,222.35,220.67,220.9,39642.06071817501
2015-02-11 08:00:00,221.08,222.1,221.0,221.65,29702.16638717
2015-02-11 09:00:00,221.7,222.07,221.1,221.22,10026.783043792
2015-02-11 10:00:00,221.22,221.64,219.0,219.73,85969.17004465002
2015-02-11 11:00:00,219.69,221.27,219.69,221.05,27677.29156422
2015-02-11 12:00:00,221.04,222.28,218.0,221.45,74884.01521259
2015-02-11 13:00:00,221.45,222.0,220.89,221.49,41495.26245160602
2015-02-11 14:00:00,221.49,222.5,221.0,222.5,69269.60426206401
2015-02-11 15:00:00,222.49,222.76,220.59,222.09,87697.70493562
2015-02-11 16:00:00,221.95,222.48,220.48,222.48,124052.96192245002
2015-02-11 17:00:00,222.39,223.11,220.65,222.44,151017.81040665996
2015-02-11 18:00:00,222.36,223.2,221.92,222.28,107742.07613312399
2015-02-11 19:00:00,222.28,222.98,219.77,220.12,116015.01755129802
2015-02-11 20:00:00,220.11,220.61,218.28,219.57,104873.17370234997
2015-02-11 21:00:00,219.53,222.08,218.03,219.64,158383.85378858206
2015-02-11 22:00:00,219.6,222.0,219.6,221.99,56320.570953965
2015-02-11 23:00:00,221.75,222.01,217.46,219.81,171631.70451535593
2015-02-12 00:00:00,219.96,220.93,218.06,219.49,111899.15383384
2015-02-12 01:00:00,219.48,220.25,219.26,219.71,66712.58211088799
2015-02-12 02:00:00,219.71,220.24,218.58,219.2,77113.37675019
2015-02-12 03:00:00,219.19,219.3,218.46,219.0,44785.091168470004
2015-02-12 04:00:00,219.09,219.75,218.07,218.7,55532.95443004999
2015-02-12 05:00:00,218.7,219.11,218.13,218.73,68170.89866197
2015-02-12 06:00:00,218.77,219.42,218.32,218.68,65821.92200582405
2015-02-12 07:00:00,218.68,219.27,218.0,218.1,39440.29540490001
2015-02-12 08:00:00,218.3,218.97,218.08,218.42,34444.040413624
2015-02-12 09:00:00,218.51,219.38,218.33,219.34,47886.461830003966
2015-02-12 10:00:00,219.38,219.76,219.01,219.76,23962.057070148006
2015-02-12 11:00:00,219.7,219.87,218.71,219.31,28851.776841424005
2015-02-12 12:00:00,219.34,219.96,218.33,219.88,77033.414135766
2015-02-12 13:00:00,219.88,220.44,219.01,220.44,54884.25653974001
2015-02-12 14:00:00,220.27,221.99,220.27,220.5,79366.645566116
2015-02-12 15:00:00,220.85,221.64,219.99,220.72,109586.65248004001
2015-02-12 16:00:00,220.95,221.99,220.23,220.84,118931.20845347001
2015-02-12 17:00:00,221.16,223.06,220.87,222.47,97001.2395191
2015-02-12 18:00:00,222.49,224.61,222.0,224.26,169304.77986394
2015-02-12 19:00:00,223.75,224.61,222.22,222.22,93774.50442712997
2015-02-12 20:00:00,222.41,224.44,222.0,222.61,135004.280157399
2015-02-12 21:00:00,222.58,223.18,222.09,222.47,74452.661106022
2015-02-12 22:00:00,222.42,223.0,222.09,222.75,51328.86713226098
2015-02-12 23:00:00,222.75,223.21,222.2,223.21,61433.66284590201
2015-02-13 00:00:00,223.2,223.23,222.26,222.75,56715.4766711
2015-02-13 01:00:00,222.35,223.25,221.74,222.8,87846.66940275003
2015-02-13 02:00:00,222.36,223.0,221.55,222.23,77206.364382245
2015-02-13 03:00:00,222.1,224.61,221.78,224.56,109950.66054484797
2015-02-13 04:00:00,224.61,225.0,224.17,224.25,90729.67003246999
2015-02-13 05:00:00,224.32,226.76,224.24,226.02,179993.10982132293
2015-02-13 06:00:00,226.0,234.99,225.89,234.88,314929.85751727
2015-02-13 07:00:00,233.73,234.37,229.5,230.71,195231.20812559986
2015-02-13 08:00:00,230.71,231.79,230.22,231.55,55908.08103380998
2015-02-13 09:00:00,231.56,237.99,231.55,235.55,168501.91816198998
2015-02-13 10:00:00,235.2,238.99,234.22,236.78,103582.793359762
2015-02-13 11:00:00,236.78,236.95,234.44,236.43,75378.88485011
2015-02-13 12:00:00,236.37,237.12,235.5,236.62,110969.20849661101
2015-02-13 13:00:00,236.62,239.0,235.87,237.98,167644.05111465996
2015-02-13 14:00:00,237.71,239.0,235.33,236.43,162978.23352797996
2015-02-13 15:00:00,236.5,242.12,235.91,241.12,266805.06109469995
2015-02-13 16:00:00,241.11,242.36,237.99,239.45,259636.33444759992
2015-02-13 17:00:00,239.18,240.37,238.18,239.88,210658.36522714005
2015-02-13 18:00:00,239.89,240.47,236.0,236.19,286630.21147255
2015-02-13 19:00:00,236.19,238.44,236.0,237.2,129345.72521959998
2015-02-13 20:00:00,237.18,238.77,237.0,237.78,84368.56993452006
2015-02-13 21:00:00,237.81,238.25,235.0,235.77,157578.46910071
2015-02-13 22:00:00,235.77,237.71,234.96,236.97,200922.22288191
2015-02-13 23:00:00,236.97,237.21,236.2,236.49,77596.71752690001
2015-02-14 00:00:00,236.92,239.0,236.08,238.77,123618.73418689996
2015-02-14 01:00:00,238.77,239.62,237.72,238.9,102184.74489239998
2015-02-14 02:00:00,238.75,239.4,237.16,238.0,69299.79135449001
2015-02-14 03:00:00,238.0,239.86,237.22,239.81,55665.713428254996
2015-02-14 04:00:00,239.47,241.46,239.09,241.06,147635.28974612005
2015-02-14 05:00:00,241.06,245.0,239.92,244.94,165313.06953496
2015-02-14 06:00:00,244.93,249.97,244.83,249.78,440126.21217531007
2015-02-14 07:00:00,249.8,251.58,247.97,248.99,269505.5827473451
2015-02-14 08:00:00,248.86,250.18,247.15,249.08,113821.37367933002
2015-02-14 09:00:00,249.08,251.71,248.08,249.8,130232.19417745002
2015-02-14 10:00:00,248.88,249.82,248.01,249.02,71438.353190284
2015-02-14 11:00:00,249.02,249.52,247.13,247.23,54555.89374634999
2015-02-14 12:00:00,247.55,247.63,243.86,244.05,86152.4846401799
2015-02-14 13:00:00,243.95,247.98,243.79,247.98,74178.85099997197
2015-02-14 14:00:00,247.11,248.23,246.28,246.49,61395.780772779995
2015-02-14 15:00:00,246.49,249.76,245.0,248.31,114118.87908842995
2015-02-14 16:00:00,248.32,249.5,246.34,248.0,83697.64469449999
2015-02-14 17:00:00,248.0,248.06,244.81,246.21,114582.03653509001
2015-02-14 18:00:00,246.21,248.06,245.11,246.62,174476.093094
2015-02-14 19:00:00,246.54,248.14,245.43,247.78,127592.56282508
2015-02-14 20:00:00,247.78,254.99,247.53,254.66,258979.36690435003
2015-02-14 21:00:00,254.49,257.99,253.56,255.12,476967.3124128
2015-02-14 22:00:00,255.0,259.98,254.07,258.63,335691.28203807
2015-02-14 23:00:00,258.66,259.13,255.95,256.66,234066.77241944
2015-02-15 00:00:00,256.66,257.63,254.53,257.27,145005.22139549005
2015-02-15 01:00:00,257.27,263.13,256.76,259.7,199108.7720367
2015-02-15 02:00:00,259.71,260.04,257.45,258.76,71485.32082647999
2015-02-15 03:00:00,259.14,261.22,247.65,248.28,184408.38620963
2015-02-15 04:00:00,255.34,257.6,250.67,257.47,147974.10153550003
2015-02-15 05:00:00,257.46,258.0,243.0,256.46,185171.57316524998
2015-02-15 06:00:00,256.74,258.92,256.01,258.39,103771.32761692
2015-02-15 07:00:00,258.2,259.9,256.92,257.49,72573.91190603
2015-02-15 08:00:00,257.49,260.0,256.18,259.02,122057.63438593803
2015-02-15 09:00:00,259.12,267.86,258.87,264.93,184392.82456140002
2015-02-15 10:00:00,265.24,265.29,258.0,258.0,116145.63165667205
2015-02-15 11:00:00,258.15,259.48,252.5,255.01,212693.71564470005
2015-02-15 12:00:00,255.13,255.13,249.57,251.53,158057.86140509
2015-02-15 13:00:00,251.53,253.13,248.39,249.47,96758.7134513
2015-02-15 14:00:00,249.47,251.04,245.15,245.37,199113.85327628
2015-02-15 15:00:00,245.37,246.15,240.12,243.73,333374.7052725001
2015-02-15 16:00:00,243.75,246.69,239.95,241.12,248926.38448009003
2015-02-15 17:00:00,241.26,246.46,241.03,245.05,159394.43909765995
2015-02-15 18:00:00,244.25,245.57,243.69,243.69,104337.16635758
2015-02-15 19:00:00,243.99,244.26,234.88,235.0,398514.73512540007
2015-02-15 20:00:00,235.0,235.04,228.0,233.52,403891.4827637999
2015-02-15 21:00:00,233.44,234.9,230.61,232.0,207204.05005443993
2015-02-15 22:00:00,232.0,234.49,229.81,234.11,120748.56164665
2015-02-15 23:00:00,234.12,235.79,233.74,235.54,54024.55088293198
2015-02-16 00:00:00,235.54,235.86,232.23,233.0,106070.01883474004
2015-02-16 01:00:00,233.02,233.76,229.6,229.96,130549.22783000398
2015-02-16 02:00:00,229.88,232.62,229.69,231.19,147251.23497471
2015-02-16 03:00:00,231.23,232.23,230.25,230.72,62840.22768161999
2015-02-16 04:00:00,230.72,232.61,230.5,232.34,41179.245636479995
2015-02-16 05:00:00,232.34,233.37,231.44,232.97,77195.78694452
2015-02-16 06:00:00,232.72,235.85,232.57,234.15,83260.78778012999
2015-02-16 07:00:00,234.28,234.91,233.11,233.57,53249.953780759
2015-02-16 08:00:00,233.43,234.11,231.55,233.93,59691.68360911597
2015-02-16 09:00:00,233.93,241.0,233.8,238.54,247970.67363770003
2015-02-16 10:00:00,238.85,239.5,236.01,238.01,70280.43629525798
2015-02-16 11:00:00,237.8,238.0,233.37,234.44,112111.05502583999
2015-02-16 12:00:00,234.23,235.0,231.69,234.16,85794.30074171002
2015-02-16 13:00:00,234.54,234.97,232.1,234.3,70168.58201151101
2015-02-16 14:00:00,234.54,237.97,234.03,236.42,116890.093853406
2015-02-16 15:00:00,236.15,236.4,234.9,236.04,65960.24662113002
2015-02-16 16:00:00,236.04,236.45,234.8,236.3,59731.104856169986
2015-02-16 17:00:00,236.1,237.44,231.95,235.67,219103.12017578
2015-02-16 18:00:00,235.67,238.8,235.5,237.5,146620.17480774
2015-02-16 19:00:00,237.5,238.1,236.53,237.42,98372.51584058997
